cuda
Execution time: 3.6003365516662598 seconds
         2518875 function calls (2475024 primitive calls) in 7.201 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      144    0.000    0.000    0.000    0.000 transforms.py:347(width)
     1352    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
        1    0.000    0.000    0.000    0.000 unflatten.py:891(_ModuleFrame)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:1(<module>)
       35    0.000    0.000    0.000    0.000 <frozen posixpath>:229(expanduser)
      402    0.000    0.000    0.000    0.000 __init__.py:259(__iter__)
        1    0.000    0.000    0.000    0.000 __init__.py:2623(_TritonLibrary)
     1028    0.000    0.000    0.000    0.000 artist.py:972(get_agg_filter)
        1    0.000    0.000    0.000    0.000 random.py:122(cb)
        1    0.000    0.000    0.000    0.000 _internal.py:49(LogRegistry)
        6    0.000    0.000    0.000    0.000 axis.py:2691(_update_offset_text_position)
      322    0.000    0.000    0.000    0.000 core.py:1408(getmask)
      614    0.000    0.000    0.000    0.000 dataclasses.py:288(__init__)
       81    0.000    0.000    0.000    0.000 core.py:1360(_replace_dtype_fields)
       13    0.000    0.000    0.000    0.000 core.py:8784(__init__)
     1626    0.000    0.000    0.000    0.000 font_manager.py:768(get_file)
       14    0.000    0.000    0.000    0.000 PngImagePlugin.py:148(_crc32)
      988    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        1    0.000    0.000    0.000    0.000 datapipe.py:54(IterDataPipe)
        1    0.000    0.000    0.000    0.000 __init__.py:273(select)
       18    0.000    0.000    0.000    0.000 core.py:1042(__init__)
       89    0.000    0.000    0.000    0.000 colors.py:404(<genexpr>)
     1224    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1604(<genexpr>)
        1    0.000    0.000    0.000    0.000 font_manager.py:1554(_get_font)
     1028    0.000    0.000    0.000    0.000 artist.py:945(get_rasterized)
        1    0.000    0.000    0.000    0.000 _nbit_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:102(TensorKey)
      135    0.000    0.000    0.000    0.000 lines.py:1247(set_markeredgewidth)
     1073    0.000    0.000    0.000    0.000 font_manager.py:1269(score_size)
        1    0.000    0.000    0.000    0.000 while_loop.py:28(WhileLoopOp)
        1    0.000    0.000    0.000    0.000 __init__.py:278(<genexpr>)
        1    0.000    0.000    0.000    0.000 fileopener.py:1(<module>)
       85    0.000    0.000    0.000    0.000 enum.py:346(__init__)
      255    0.000    0.000    0.000    0.000 _parser.py:954(fix_flags)
      122    0.000    0.000    0.000    0.000 spines.py:566(__getitem__)
      479    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
      979    0.000    0.000    0.000    0.000 artist.py:853(get_visible)
        1    0.000    0.000    0.000    0.000 distributed.py:326(DistributedDataParallel)
        1    0.000    0.000    0.000    0.000 container.py:281(ModuleList)
        1    0.000    0.000    0.000    0.000 __init__.py:216(_check_cubins)
       90    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.generic' objects}
        1    0.000    0.000    0.000    0.000 _encoded_words.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _lobpcg.py:256(LOBPCGAutogradFunction)
       35    0.000    0.000    0.000    0.000 core.py:458(_check_fill_value)
        4    0.000    0.000    0.000    0.000 offsetbox.py:1088(_get_anchored_bbox)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
        1    0.000    0.000    0.000    0.000 flatten.py:59(Unflatten)
     1073    0.000    0.000    0.000    0.000 font_manager.py:1205(score_style)
      626    0.000    0.000    0.000    0.000 _parser.py:171(__setitem__)
      171    0.000    0.000    0.000    0.000 transforms.py:2676(get_matrix)
       26    0.000    0.000    0.000    0.000 core.py:966(__init__)
     1487    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
       13    0.000    0.000    0.000    0.000 functools.py:677(cache)
      115    0.000    0.000    0.000    0.000 utils.py:58(parse_namespace)
     1444    0.000    0.000    0.000    0.000 inspect.py:3078(return_annotation)
        3    0.000    0.000    0.000    0.000 colorizer.py:414(norm)
       14    0.000    0.000    0.000    0.000 {built-in method zlib.crc32}
     1033    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1184(__init__)
        1    0.000    0.000    0.000    0.000 lines.py:216(Line2D)
       10    0.000    0.000    0.000    0.000 axis.py:1972(set_major_locator)
        1    0.000    0.000    0.000    0.000 container.py:449(ModuleDict)
      176    0.000    0.000    0.000    0.000 transforms.py:1773(__array__)
        1    0.000    0.000    0.000    0.000 backend_tools.py:29(Cursors)
        1    0.000    0.000    0.000    0.000 windows.py:1(<module>)
        9    0.000    0.000    0.000    0.000 infer_schema.py:172(derived_seq_types)
      100    0.000    0.000    0.000    0.000 getlimits.py:697(__init__)
      284    0.000    0.000    0.000    0.000 core.py:3493(dtype)
        1    0.000    0.000    0.000    0.000 taskgroups.py:1(<module>)
        1    0.000    0.000    0.000    0.000 graph.py:660(_CloneArgBeforeMutateMode)
       68    0.000    0.000    0.000    0.000 pickletools.py:1124(__init__)
       35    0.000    0.000    0.000    0.000 __init__.py:936(_name_from_stem)
        1    0.000    0.000    0.000    0.000 graphs.py:1(<module>)
        3    0.000    0.000    0.000    0.000 _local.py:800(expanduser)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 wishart.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _content_store.py:1(<module>)
        5    0.000    0.000    0.000    0.000 markers.py:511(_set_circle)
        1    0.000    0.000    0.000    0.000 unicode.py:123(pyparsing_unicode)
     1329    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:71(_relax_case)
      237    0.000    0.000    0.000    0.000 utils.py:99(<genexpr>)
        6    0.000    0.000    0.000    0.000 transforms.py:1573(get_matrix)
        1    0.000    0.000    0.000    0.000 unicode.py:99(identbodychars)
       13    0.000    0.000    0.000    0.000 core.py:8789(getdoc)
        2    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:663(MemoryProfile)
        1    0.000    0.000    0.000    0.000 legend.py:342(Legend)
      339    0.000    0.000    0.000    0.000 _linalg.py:192(_assert_stacked_2d)
      147    0.000    0.000    0.000    0.000 TiffTags.py:35(__new__)
       36    0.000    0.000    0.000    0.000 transforms.py:1869(inverted)
       92    0.000    0.000    0.000    0.000 backend_bases.py:833(set_capstyle)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:420(DataFlowNode)
        1    0.000    0.000    0.000    0.000 instancenorm.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vmap.py:1(<module>)
        8    0.000    0.000    0.000    0.000 collections.py:583(set_linewidth)
        1    0.000    0.000    0.000    0.000 reduction.py:1(<module>)
       45    0.000    0.000    0.000    0.000 axis.py:189(_set_labelrotation)
        1    0.000    0.000    0.000    0.000 parameter.py:1(<module>)
        2    0.000    0.000    0.000    0.000 conv_relu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 combinatorics.py:20(SamplerIterDataPipe)
        1    0.000    0.000    0.000    0.000 rnn.py:48(PackedSequence)
        1    0.000    0.000    0.000    0.000 _stride_tricks_impl.py:1(<module>)
        1    0.000    0.000    0.000    0.000 profiler_util.py:443(FunctionEvent)
      190    0.000    0.000    0.000    0.000 _sources.py:52(remove_prefix)
       60    0.000    0.000    0.000    0.000 _collections.py:28(parse)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:42(Category)
      113    0.000    0.000    0.000    0.000 _ops.py:699(_opname)
       14    0.000    0.000    0.000    0.000 deprecation.py:185(finalize)
        1    0.000    0.000    0.000    0.000 importer.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:1(<module>)
       56    0.000    0.000    0.000    0.000 ipaddress.py:533(_split_addr_prefix)
        1    0.000    0.000    0.000    0.000 calendar.py:60(Month)
        2    0.000    0.000    0.000    0.000 argparse.py:2007(consume_optional)
        1    0.000    0.000    0.000    0.000 _meta.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {built-in method torch.zeros}
      186    0.000    0.000    0.000    0.000 {method '__typing_prepare_subst__' of 'typing.TypeVar' objects}
      286    0.000    0.000    0.000    0.000 utils.py:299(<genexpr>)
      844    0.000    0.000    0.000    0.000 dataclasses.py:411(<genexpr>)
        1    0.000    0.000    0.000    0.000 _creation.py:1(<module>)
       36    0.000    0.000    0.000    0.000 spines.py:135(get_patch_transform)
        1    0.000    0.000    0.000    0.000 _import_utils.py:22(dill_available)
      353    0.000    0.000    0.000    0.000 typing.py:1807(__eq__)
        1    0.000    0.000    0.000    0.000 _state.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _import_utils.py:8(_check_module_exists)
       92    0.000    0.000    0.000    0.000 <frozen os>:793(encode)
       20    0.000    0.000    0.000    0.000 core.py:1695(make_mask_none)
       60    0.000    0.000    0.000    0.000 __init__.py:460(_replace)
        1    0.000    0.000    0.000    0.000 _thunk.py:7(Thunk)
        1    0.000    0.000    0.000    0.000 backend_registry.py:64(register_backend)
       14    0.000    0.000    0.000    0.000 __init__.py:279(select_matching_signature)
      141    0.000    0.000    0.000    0.000 _local.py:505(__new__)
       17    0.000    0.000    0.000    0.000 _base.py:1224(_set_artist_props)
        4    0.000    0.000    0.000    0.000 colors.py:2612(_make_norm_from_scale)
        1    0.000    0.000    0.000    0.000 __init__.py:184(_DerivedObserverOrFakeQuantize)
       24    0.000    0.000    0.000    0.000 <frozen _collections_abc>:815(__contains__)
        1    0.000    0.000    0.000    0.000 distribution.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:289(LambdaLR)
       41    0.000    0.000    0.000    0.000 _parser.py:273(getuntil)
      392    0.000    0.000    0.000    0.000 {built-in method math.cos}
       28    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       10    0.000    0.000    0.000    0.000 shutil.py:1439(get_terminal_size)
        1    0.000    0.000    0.000    0.000 _parser.py:58(_timelex)
        4    0.000    0.000    0.000    0.000 __init__.py:427(<genexpr>)
        1    0.000    0.000    0.000    0.000 splitter_base.py:280(_SplitterBase)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:620(CategoryElement)
        1    0.000    0.000    0.000    0.000 hatch.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:2380(BoxStyle)
        1    0.000    0.000    0.000    0.000 unicode.py:85(identchars)
        1    0.000    0.000    0.000    0.000 conv.py:14(_ConvNd)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
        2    0.000    0.000    0.000    0.000 patches.py:4031(get_path)
        1    0.000    0.000    0.000    0.000 datetime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _collections.py:1(<module>)
      180    0.000    0.000    0.000    0.000 numeric.py:2429(<genexpr>)
      524    0.000    0.000    0.000    0.000 {method 'removeprefix' of 'str' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:61(Sectioned)
       88    0.000    0.000    0.000    0.000 ipaddress.py:1213(_parse_octet)
      229    0.000    0.000    0.000    0.000 transforms.py:1329(<genexpr>)
        1    0.000    0.000    0.000    0.000 container.py:735(ParameterDict)
      174    0.000    0.000    0.000    0.000 numerictypes.py:289(issubclass_)
     1163    0.000    0.000    0.000    0.000 enum.py:1213(__init__)
     1032    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1209(get_filename)
        1    0.000    0.000    0.000    0.000 model.py:431(UfuncKey)
        1    0.000    0.000    0.000    0.000 spectral_norm.py:1(<module>)
      183    0.000    0.000    0.000    0.000 colors.py:692(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:408(SymInt)
      315    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._dist_autograd_init}
      336    0.000    0.000    0.000    0.000 {built-in method numpy._core._multiarray_umath.add_docstring}
       26    0.000    0.000    0.000    0.000 patches.py:429(set_linewidth)
        1    0.000    0.000    0.000    0.000 conv_add.py:1(<module>)
      844    0.000    0.000    0.000    0.000 dataclasses.py:1172(<genexpr>)
      180    0.000    0.000    0.000    0.000 backend_bases.py:945(get_hatch_path)
        8    0.000    0.000    0.000    0.000 axis.py:1906(set_major_formatter)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _memory_profiler.py:217(SchemaMatcher)
        1    0.000    0.000    0.000    0.000 data_parallel.py:52(DataParallel)
        8    0.000    0.000    0.000    0.000 enum.py:1592(__or__)
        2    0.000    0.000    0.000    0.000 hashlib.py:82(__get_builtin_constructor)
      115    0.000    0.000    0.000    0.000 weakref.py:352(__init__)
      115    0.000    0.000    0.000    0.000 weakref.py:347(__new__)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:1244(ReduceLROnPlateau)
        1    0.000    0.000    0.000    0.000 sampler.py:294(BatchSampler)
       10    0.000    0.000    0.000    0.000 transforms.py:2384(_iter_break_from_left_to_right)
      135    0.000    0.000    0.000    0.000 lines.py:1262(set_markersize)
      172    0.000    0.000    0.000    0.000 dataclasses.py:879(_hash_set_none)
     1073    0.000    0.000    0.000    0.000 font_manager.py:1222(score_variant)
      214    0.000    0.000    0.000    0.000 textwrap.py:483(<lambda>)
      822    0.000    0.000    0.000    0.000 dataclasses.py:705(_is_kw_only)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1008(TimerBase)
