         1570618 function calls (1544761 primitive calls) in 62.714 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      111    0.000    0.000    0.003    0.000 patches.py:934(get_bbox)
      270    0.000    0.000    0.003    0.000 lines.py:648(set_data)
     7568    0.002    0.000    0.003    0.000 _parser.py:167(__getitem__)
      333    0.000    0.000    0.003    0.000 font_manager.py:711(__eq__)
      113    0.000    0.000    0.003    0.000 rcsetup.py:99(f)
    11834    0.003    0.000    0.003    0.000 {method 'get' of 'mappingproxy' objects}
    23/20    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1322(exec_module)
      193    0.000    0.000    0.003    0.000 transforms.py:795(from_bounds)
        1    0.000    0.000    0.003    0.003 _npyio_impl.py:1(<module>)
      704    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap>:124(setdefault)
        1    0.000    0.000    0.003    0.003 legend.py:837(_init_legend_box)
    23/20    0.001    0.000    0.003    0.000 {built-in method _imp.exec_dynamic}
      410    0.001    0.000    0.003    0.000 transforms.py:2498(composite_transform_factory)
        7    0.000    0.000    0.003    0.000 enum.py:887(_convert_)
      7/5    0.000    0.000    0.003    0.001 _base.py:3707(set_xlim)
    33884    0.003    0.000    0.003    0.000 {built-in method builtins.callable}
     2863    0.002    0.000    0.003    0.000 typing.py:1294(_is_dunder)
      312    0.003    0.000    0.003    0.000 {built-in method _io.open_code}
        1    0.000    0.000    0.003    0.003 mathtext.py:1(<module>)
        1    0.000    0.000    0.003    0.003 subprocess.py:1(<module>)
     59/7    0.000    0.000    0.003    0.000 core.py:3880(leave_whitespace)
      214    0.001    0.000    0.003    0.000 _compiler.py:509(_compile_info)
       64    0.000    0.000    0.003    0.000 util.py:361(replaced_by_pep8)
      148    0.000    0.000    0.003    0.000 transforms.py:2408(transform_affine)
       39    0.000    0.000    0.003    0.000 colors.py:1080(from_list)
      152    0.000    0.000    0.002    0.000 enum.py:474(__prepare__)
   129/61    0.000    0.000    0.002    0.000 core.py:3972(copy)
      306    0.000    0.000    0.002    0.000 fromnumeric.py:211(reshape)
     1466    0.002    0.000    0.002    0.000 {built-in method numpy.zeros}
       20    0.000    0.000    0.002    0.000 transforms.py:641(union)
      725    0.001    0.000    0.002    0.000 __init__.py:65(check_isinstance)
       90    0.000    0.000    0.002    0.000 lines.py:1189(set_marker)
      686    0.001    0.000    0.002    0.000 transforms.py:1886(__init__)
    26/20    0.000    0.000    0.002    0.000 axis.py:2360(setter)
      230    0.001    0.000    0.002    0.000 markers.py:250(_recache)
  214/164    0.001    0.000    0.002    0.000 transforms.py:2431(get_affine)
      311    0.001    0.000    0.002    0.000 function_base.py:487(add_newdoc)
      509    0.001    0.000    0.002    0.000 _inspect.py:96(getargspec)
     2868    0.002    0.000    0.002    0.000 enum.py:753(__delattr__)
       86    0.001    0.000    0.002    0.000 colors.py:418(to_rgba_array)
        1    0.000    0.000    0.002    0.002 _internal.py:1(<module>)
     2703    0.001    0.000    0.002    0.000 cbook.py:468(_strip_comment)
        1    0.000    0.000    0.002    0.002 transforms.py:1(<module>)
       22    0.000    0.000    0.002    0.000 core.py:5062(parseImpl)
      132    0.000    0.000    0.002    0.000 axis.py:2356(getter)
      356    0.001    0.000    0.002    0.000 inspect.py:811(_finddoc)
        1    0.000    0.000    0.002    0.002 _add_newdocs.py:1(<module>)
      459    0.000    0.000    0.002    0.000 figure.py:65(_stale_figure_callback)
      115    0.000    0.000    0.002    0.000 typing.py:379(_remove_dups_flatten)
      261    0.000    0.000    0.002    0.000 rcsetup.py:304(validate_color_for_prop_cycle)
     2226    0.001    0.000    0.002    0.000 enum.py:36(_is_descriptor)
     8073    0.002    0.000    0.002    0.000 {function RcParams.__getitem__ at 0x7ff979d73880}
      537    0.001    0.000    0.002    0.000 lines.py:1276(set_xdata)
     1336    0.002    0.000    0.002    0.000 {method 'astype' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.002    0.002 _tricontour.py:1(<module>)
      704    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:372(release)
        1    0.000    0.000    0.002    0.002 _methods.py:1(<module>)
      208    0.001    0.000    0.002    0.000 _function_base_impl.py:2524(_get_ufunc_and_otypes)
     4057    0.002    0.000    0.002    0.000 getlimits.py:721(max)
      906    0.001    0.000    0.002    0.000 contextlib.py:303(helper)
       24    0.000    0.000    0.002    0.000 axis.py:302(_apply_params)
        3    0.002    0.001    0.002    0.001 {built-in method matplotlib._c_internal_utils.display_is_valid}
     1497    0.002    0.000    0.002    0.000 transforms.py:1769(__init__)
      452    0.000    0.000    0.002    0.000 transforms.py:1782(transform)
        5    0.000    0.000    0.002    0.000 cbook.py:988(_combine_masks)
       24    0.001    0.000    0.002    0.000 util.py:209(_collapse_string_to_ranges)
2862/2682    0.002    0.000    0.002    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.002    0.002 argparse.py:1750(__init__)
      359    0.001    0.000    0.002    0.000 fromnumeric.py:41(_wrapit)
      285    0.000    0.000    0.002    0.000 colors.py:242(_check_color_like)
      260    0.000    0.000    0.002    0.000 typing.py:1307(__init__)
     1852    0.001    0.000    0.002    0.000 colors.py:218(_is_nth_color)
        1    0.000    0.000    0.002    0.002 spines.py:1(<module>)
     5127    0.001    0.000    0.002    0.000 _parser.py:260(get)
      385    0.000    0.000    0.002    0.000 typing.py:789(<genexpr>)
    56/15    0.000    0.000    0.002    0.000 typing.py:1483(_determine_new_args)
      930    0.001    0.000    0.002    0.000 transforms.py:155(invalidate)
        7    0.000    0.000    0.002    0.000 core.py:2823(__init__)
     1321    0.001    0.000    0.002    0.000 {built-in method builtins.any}
        1    0.001    0.001    0.002    0.002 font_manager.py:1453(_findfont_cached)
       19    0.000    0.000    0.002    0.000 rcsetup.py:677(cycler)
        1    0.000    0.000    0.002    0.002 _mathtext.py:1(<module>)
      473    0.001    0.000    0.002    0.000 transforms.py:1848(transform_affine)
      165    0.000    0.000    0.002    0.000 typing.py:351(_deduplicate)
    38/18    0.000    0.000    0.002    0.000 core.py:4641(parseImpl)
    56/15    0.000    0.000    0.002    0.000 typing.py:1512(_make_substitution)
      292    0.001    0.000    0.002    0.000 _shape_base_impl.py:621(column_stack)
      255    0.000    0.000    0.002    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.002    0.002 parse.py:1(<module>)
       16    0.000    0.000    0.002    0.000 spines.py:293(draw)
    10516    0.002    0.000    0.002    0.000 {method 'pop' of 'list' objects}
      428    0.000    0.000    0.002    0.000 enum.py:935(_get_mixins_)
     1071    0.001    0.000    0.002    0.000 typing.py:1358(__getattr__)
      462    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:164(_path_isfile)
       27    0.000    0.000    0.002    0.000 _base.py:2578(_process_unit_info)
      143    0.001    0.000    0.002    0.000 path.py:347(iter_segments)
      108    0.000    0.000    0.002    0.000 <frozen abc>:105(__new__)
       10    0.000    0.000    0.002    0.000 transforms.py:921(update_from_data_xy)
      528    0.001    0.000    0.002    0.000 cbook.py:871(get_siblings)
      148    0.001    0.000    0.002    0.000 _compiler.py:241(_optimize_charset)
      516    0.001    0.000    0.002    0.000 lines.py:1295(set_ydata)
       89    0.000    0.000    0.002    0.000 axis.py:406(update_position)
       10    0.000    0.000    0.002    0.000 cbook.py:683(safe_masked_invalid)
        2    0.000    0.000    0.002    0.001 __init__.py:12(__getattr__)
        9    0.000    0.000    0.002    0.000 argparse.py:1428(add_argument)
     1565    0.002    0.000    0.002    0.000 {built-in method numpy.array}
      170    0.000    0.000    0.002    0.000 {built-in method builtins.all}
        1    0.002    0.002    0.002    0.002 {built-in method addToolBar}
      245    0.000    0.000    0.002    0.000 transforms.py:1995(rotate_deg)
    26/14    0.000    0.000    0.002    0.000 core.py:4371(parseImpl)
      704    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
      339    0.000    0.000    0.002    0.000 artist.py:738(set_figure)
        1    0.000    0.000    0.002    0.002 socket.py:1(<module>)
       92    0.001    0.000    0.002    0.000 core.py:3050(__array_finalize__)
        1    0.000    0.000    0.002    0.002 axes3d.py:41(Axes3D)
        1    0.002    0.002    0.002    0.002 _cm_listed.py:1(<module>)
        1    0.000    0.000    0.002    0.002 _local.py:1(<module>)
  159/148    0.000    0.000    0.002    0.000 {method 'view' of 'numpy.ndarray' objects}
     7928    0.002    0.000    0.002    0.000 {built-in method builtins.issubclass}
        1    0.000    0.000    0.002    0.002 font_manager.py:1625(_load_fontmanager)
       29    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:997(exec_module)
      362    0.001    0.000    0.002    0.000 transforms.py:2341(__init__)
        9    0.000    0.000    0.002    0.000 argparse.py:2622(_get_formatter)
        9    0.000    0.000    0.002    0.000 argparse.py:162(__init__)
       29    0.002    0.000    0.002    0.000 {built-in method _imp.exec_builtin}
      336    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1615(_get_spec)
      502    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:155(_path_is_mode_type)
 1254/415    0.001    0.000    0.002    0.000 _parser.py:177(getwidth)
       82    0.000    0.000    0.002    0.000 axis.py:467(update_position)
      300    0.000    0.000    0.002    0.000 artist.py:435(set_transform)
       89    0.000    0.000    0.002    0.000 colors.py:403(<genexpr>)
       15    0.000    0.000    0.002    0.000 core.py:1882(masked_where)
     2756    0.002    0.000    0.002    0.000 {built-in method numpy.asarray}
        1    0.000    0.000    0.002    0.002 ExifTags.py:21(Base)
     2006    0.001    0.000    0.002    0.000 _function_base_impl.py:339(iterable)
      773    0.001    0.000    0.002    0.000 transforms.py:179(set_children)
        1    0.000    0.000    0.002    0.002 cbook.py:1(<module>)
        1    0.000    0.000    0.002    0.002 numerictypes.py:1(<module>)
        2    0.000    0.000    0.002    0.001 cbook.py:58(_get_running_interactive_framework)
      130    0.001    0.000    0.002    0.000 bezier.py:208(__call__)
      624    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:137(_path_split)
        1    0.000    0.000    0.002    0.002 pickle.py:1(<module>)
     2323    0.002    0.000    0.002    0.000 {method 'copy' of 'numpy.ndarray' objects}
       58    0.000    0.000    0.002    0.000 core.py:3139(parseImpl)
      361    0.001    0.000    0.002    0.000 transforms.py:2040(scale)
        1    0.000    0.000    0.002    0.002 GifImagePlugin.py:1(<module>)
      150    0.000    0.000    0.002    0.000 text.py:995(set_color)
     7398    0.002    0.000    0.002    0.000 typing.py:1799(<genexpr>)
        1    0.000    0.000    0.002    0.002 font_manager.py:1030(json_load)
       12    0.000    0.000    0.002    0.000 axis.py:2591(get_tick_space)
       20    0.000    0.000    0.002    0.000 core.py:5172(parseImpl)
      385    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:420(__exit__)
     2606    0.001    0.000    0.002    0.000 enum.py:46(_is_dunder)
      105    0.001    0.000    0.002    0.000 artist.py:1167(update_from)
      225    0.000    0.000    0.002    0.000 axis.py:293(_set_artist_props)
        1    0.000    0.000    0.001    0.001 __init__.py:274(load)
        8    0.000    0.000    0.001    0.000 _base.py:1900(apply_aspect)
      551    0.000    0.000    0.001    0.000 __init__.py:164(match)
     8897    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
    68/34    0.000    0.000    0.001    0.000 units.py:164(get_converter)
        2    0.000    0.000    0.001    0.001 core.py:6071(srange)
     1397    0.001    0.000    0.001    0.000 {built-in method builtins.max}
        3    0.000    0.000    0.001    0.000 legend_handler.py:103(legend_artist)
      117    0.000    0.000    0.001    0.000 backend_bases.py:604(new_gc)
  128/111    0.000    0.000    0.001    0.000 typing.py:1773(__hash__)
        8    0.001    0.000    0.001    0.000 enum.py:1738(convert_class)
        1    0.000    0.000    0.001    0.001 __init__.py:299(loads)
        1    0.000    0.000    0.001    0.001 decoder.py:339(decode)
        1    0.000    0.000    0.001    0.001 decoder.py:350(raw_decode)
      245    0.001    0.000    0.001    0.000 transforms.py:1972(rotate)
        1    0.000    0.000    0.001    0.001 _tripcolor.py:1(<module>)
        1    0.000    0.000    0.001    0.001 format.py:1(<module>)
        1    0.000    0.000    0.001    0.001 backend_qt.py:664(set_window_title)
 1404/930    0.001    0.000    0.001    0.000 transforms.py:164(_invalidate_internal)
        3    0.000    0.000    0.001    0.000 legend_handler.py:481(create_artists)
        1    0.001    0.001    0.001    0.001 {built-in method setWindowTitle}
      698    0.001    0.000    0.001    0.000 inspect.py:176(get_annotations)
       23    0.000    0.000    0.001    0.000 axis.py:395(_apply_tickdir)
        2    0.000    0.000    0.001    0.001 _base.py:828(_init_axis)
        2    0.000    0.000    0.001    0.001 dataclasses.py:1294(wrap)
      405    0.001    0.000    0.001    0.000 lines.py:1203(_set_markercolor)
        5    0.000    0.000    0.001    0.000 core.py:2397(masked_invalid)
        2    0.000    0.000    0.001    0.001 dataclasses.py:929(_process_class)
        1    0.000    0.000    0.001    0.001 _function_base_impl.py:1(<module>)
     8056    0.001    0.000    0.001    0.000 enum.py:1145(__new__)
      906    0.001    0.000    0.001    0.000 contextlib.py:108(__init__)
        2    0.001    0.000    0.001    0.001 backend_agg.py:268(clear)
      428    0.001    0.000    0.001    0.000 enum.py:976(_find_data_type_)
      137    0.001    0.000    0.001    0.000 core.py:3024(_update_from)
       10    0.000    0.000    0.001    0.000 transforms.py:849(update_from_path)
      117    0.000    0.000    0.001    0.000 backend_bases.py:680(__init__)
      615    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1496(_path_importer_cache)
      135    0.001    0.000    0.001    0.000 lines.py:1144(set_linestyle)
      464    0.000    0.000    0.001    0.000 pyplot.py:1074(_auto_draw_if_interactive)
     1128    0.001    0.000    0.001    0.000 {method '__reduce_ex__' of 'object' objects}
       12    0.000    0.000    0.001    0.000 axis.py:2821(get_tick_space)
     2741    0.001    0.000    0.001    0.000 enum.py:57(_is_sunder)
       32    0.000    0.000    0.001    0.000 axis.py:1749(update_units)
